行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
泸州市本级,泸州市江南新区建设投资有限责任公司,城西新城康城路以南,其他普通商品住房用地,房地产业,9.865200,拍卖出让,住宅70年，商服40年,76948.5600,下限:1.00上限:2.50,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=be73e105-be2b-43b3-8419-6d1d0e406558,2020-08-26 12:45:17
成都市本级,武侯区簇桥街道办事处七里村1、2组,武侯区簇桥街道办事处七里村1、2组,公共设施用地,房地产业,0.949698,挂牌出让,50,2503.6110,下限:1.00上限:,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c900d19e-243a-44f5-919a-bfbe546a71ba,2020-08-26 12:45:19
市中区,四川省通信产业服务有限公司内江市分公司、四川省通信产业服务有限公司物流分公司,内江经开区汉阳路南侧G-2-2-8地块,工业用地,电信和其他信息传输服务业,1.790534,挂牌出让,50,300.8097,下限:1.00上限:0.00,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ca538229-e49d-4848-b4e0-8089507cd27c,2020-08-26 12:45:22
泸州市本级,泸州市江南新区建设投资有限责任公司,高新区二环路南侧,其他普通商品住房用地,房地产业,3.211700,拍卖出让,住宅70年，商业40年,23365.1175,下限:1.00上限:3.50,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d6b6cb23-28ba-49ac-9760-a22b4b40ce75,2020-08-26 12:45:24
成都市本级,武侯区簇锦街道铁佛村9组,武侯区簇锦街道铁佛村9组,批发零售用地,房地产业,0.550670,挂牌出让,40,5682.3060,下限:1.00上限:2.00,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d7455c70-53b3-4bb2-9d46-557a50dbbd28,2020-08-26 12:45:27
泸州市本级,泸州久城凯泰房地产开发有限公司,高新区二环路北侧,其他普通商品住房用地,房地产业,2.449100,拍卖出让,住宅70年，商业40,12123.0450,下限:1.00上限:2.00,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=536b5dcc-2af7-421b-8e8c-9a1ac8a6e571,2020-08-26 12:45:30
仁寿县,四川中鼎中铁置业有限公司,黑龙滩镇金山村、茶山村,其他商服用地,房地产业,3.644510,挂牌出让,40,3830.0000,下限:0.00上限:0.60,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1cb78ab0-8e6b-4592-8293-2b0553d48ec0,2020-08-26 12:45:32
仁寿县,四川中鼎中铁置业有限公司,黑龙滩镇金山村、茶山村,其他商服用地,房地产业,6.230427,挂牌出让,40,6550.0000,下限:0.00上限:0.60,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=574bbe5e-d682-4313-8a1f-c31e548f398c,2020-08-26 12:45:34
泸州市本级,泸州市江南新区建设投资有限责任公司,林海中路南侧,其他普通商品住房用地,房地产业,3.190700,拍卖出让,住宅70年，商业40年,15793.9650,下限:1.00上限:1.50,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7c429a97-7560-4f16-9342-e6a9899e3409,2020-08-26 12:45:37
龙泉驿区,中植一客成都汽车有限公司,成都经开区南区四线以东，南区十二线以北,工业用地,通用设备制造业,38.518000,挂牌出让,50,7909.2064,下限:1.00上限:3.00,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ab39da10-3160-445d-af34-a4a195ed1b42,2020-08-26 12:45:40
宣汉县,商住综合楼,宣汉县西华大道北侧、西区三号安置点西侧,中低价位、中小套型普通商品住房用地,房地产业,5.261900,拍卖出让,70,52619.0000,下限:1.00上限:2.50,2018年06月14日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f0ffeb30-1327-4940-b023-8c9d180a0921,2020-08-26 12:45:43
简阳市,房地产开发,简阳市简州新城龙腾大道以东，涟江大道以南，规划支路以西，规划道路以北,其他普通商品住房用地,房地产业,9.506338,拍卖出让,70,44166.8000,下限:1.50上限:2.00,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=00d1f69c-1a4f-404e-82e8-d0eb239bd901,2020-08-26 12:45:45
冕宁县,冕宁县兴友实业开发有限公司,冕宁县城厢镇城东南新区,其他商服用地,房地产业,0.362613,拍卖出让,0,1715.0000,下限:1.00上限:3.50,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=33817453-b5a5-446a-8f0b-58f42e8ee418,2020-08-26 12:45:47
崇州市,成都恒茂置地有限公司,崇州市羊马镇泗安村16、17、19、20组(光华大道与羊安路交叉口西北侧）,其他普通商品住房用地,房地产业,4.899664,拍卖出让,70,41524.6750,下限:1.00上限:2.00,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3f07a3d8-8d8a-467c-b05a-e9017e71fdd5,2020-08-26 12:45:50
冕宁县,冕宁县兴友实业开发有限公司,冕宁县城东南新区,其他商服用地,房地产业,0.362423,拍卖出让,40,1715.0000,下限:1.00上限:3.50,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=41eeeeef-8818-4699-8481-2a87678fdd45,2020-08-26 12:45:52
龙泉驿区,成都益威置业有限公司,龙泉驿区洛带镇文轩三路以北，槐树街以西,其他商服用地,教育业,10.986373,挂牌出让,40,9437.5440,下限:1.00上限:2.00,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7cbcb321-c7e6-4892-a57d-cea5b52e1301,2020-08-26 12:45:55
峨眉山市,峨眉山市安吉儿幼稚园,峨眉山市胜利镇干河村1、2、5组,科教用地,教育业,0.644830,挂牌出让,50,484.0000,下限:1.00上限:1.02,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a50d7f9c-26c9-42b4-a1b8-9e2c83e7b7a5,2020-08-26 12:45:57
冕宁县,冕宁县兴友实业开发有限公司,冕宁县城厢镇城东南新区,其他普通商品住房用地,房地产业,1.697581,拍卖出让,70,6770.0000,下限:1.00上限:3.50,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c1da0a99-3135-49f9-8ecd-ead663b8f3d0,2020-08-26 12:46:00
崇州市,成都亨弘置业有限公司,崇州市羊马镇中华村6组，泗安村6组、22组,批发零售用地,批发业,8.985230,挂牌出让,40,7682.3745,下限:0.00上限:1.60,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c33e3810-1149-41f8-bed3-4fd7ef4488de,2020-08-26 12:46:02
崇州市,成都亨弘置业有限公司,崇州市羊马镇中华村5组、6组、7组，泗安村6组、21组、22组、23组。,批发零售用地,批发业,10.102488,挂牌出让,40,8637.6261,下限:0.00上限:1.60,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fe6677f8-23f8-47c5-acb0-40576c5134c2,2020-08-26 12:46:05
成都市本级,成都帕勒斯房地产开发有限公司,天府新区新兴街道油坊村六、七、八组,仓储用地,仓储业,42.402015,挂牌出让,50,17259.6640,下限:上限:2.00,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=82ad6097-864d-480b-a914-b711a40cd040,2020-08-26 12:46:07
市中区,内江华星锦业汽车销售服务有限公司“奔驰汽车4S”店项目,内江经开区汉渝大道与汉兴路交叉口北侧G-2-6-3地块,批发零售用地,零售业,0.742416,挂牌出让,40,1403.1662,下限:0.50上限:1.00,2018年06月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ee169d16-de71-42da-a4f9-87fa8129c05c,2020-08-26 12:46:10
安岳县,零售商业用地（加油站）,镇子镇治水村6组,批发零售用地,零售业,0.128047,挂牌出让,40,153.0000,下限:0.00上限:1.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0b41cb8e-13dd-4f80-a4d9-1ac819b46326,2020-08-26 12:46:13
崇州市,明珠家具股份有限公司,崇州市崇阳街道黑铺村18组，王殿村8、13组,工业用地,家具制造业,2.162443,挂牌出让,50,583.8588,下限:1.30上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=24134e5b-1387-455c-a500-9242030eaf5a,2020-08-26 12:46:15
乐山市本级,中心城区通江片区TJ(A)-19-a号地块,中心城区通江片区文星后街南侧,其他普通商品住房用地,房地产业,7.126099,拍卖出让,70,78000.0000,下限:1.00上限:2.50,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=36835741-cf6a-4267-9bbb-fc1f96bd9fc7,2020-08-26 12:46:18
崇州市,全友家私有限公司,崇州市崇阳街道白云村3组,工业用地,家具制造业,0.854573,挂牌出让,50,230.7348,下限:1.30上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3dfd5154-4d58-410f-b248-03289119a2d3,2020-08-26 12:46:20
崇州市,成都恒晋置业有限公司,崇州市羊马镇中华村4组、7组,批发零售用地,房地产业,6.255745,挂牌出让,0,5442.4996,下限:0.00上限:1.60,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=41db5be1-09ef-467f-9ca9-5620012f435a,2020-08-26 12:46:23
合江县,咸亨机械,合江镇山顶上村3社（泸合路旁）,工业用地,零售业,0.692000,挂牌出让,50,197.2200,下限:1.00上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=49f2b7c4-e7b0-4993-9ac0-68af8fe3955e,2020-08-26 12:46:26
崇州市,成都润庆置业有限公司,崇州市羊马镇泗安村14组、15组、16组、17组,批发零售用地,批发业,3.258897,挂牌出让,40,3226.3110,下限:0.00上限:2.50,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=66533522-4795-4820-931f-3a0ffb115af8,2020-08-26 12:46:28
合江县,台沃农业项目,泸州国家高新区生态工业园（榕山镇）,工业用地,农业,3.299079,挂牌出让,50,841.2654,下限:1.00上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6b889209-ae44-4562-bff2-f0139b8f5981,2020-08-26 12:46:30
合江县,西扩建材城,合江县城西扩（泸合路旁）,批发零售用地,房地产业,8.625643,挂牌出让,40,7116.1530,下限:1.00上限:1.50,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6e98d39d-fb27-44af-83d9-35a6d0981bea,2020-08-26 12:46:33
遂宁市本级,房地产开发,遂宁市河东新区一期朝阳路以南圣泉路以西D-19-01地块,其他普通商品住房用地,房地产业,2.062254,拍卖出让,70,34023.0000,下限:1.00上限:2.80,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=77bdf336-83a6-4340-8828-865537281a33,2020-08-26 12:46:36
合江县,铭宇陶瓷,合江镇临港工业园区（张湾）,工业用地,砖瓦、石材及其他建筑材料制造,2.428080,挂牌出让,50,619.1604,下限:1.00上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8c2be4e0-af45-4c0d-90fa-aa1fc1d2a62c,2020-08-26 12:46:40
仁寿县,仁寿联运置业有限公司,天府仁寿大道以东,其他商服用地,其它,1.336075,挂牌出让,40,1700.0000,下限:1.00上限:1.50,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ac2b4e21-8ddb-4669-b433-06b0ce967b7c,2020-08-26 12:46:43
乐山市本级,中心城区通江片区TJ(A)-16-a号地块,中心城区通江片区文星后街北侧,其他普通商品住房用地,房地产业,9.726646,拍卖出让,70,86500.0000,下限:1.00上限:2.50,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b349c47a-de33-4d96-872a-22be00b919da,2020-08-26 12:46:45
崇州市,成都恒晋置业有限公司,崇州市羊马镇中华村4组、5组、7组,批发零售用地,批发业,7.113508,挂牌出让,40,6188.7508,下限:0.00上限:1.60,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=db654dbf-0780-4fb9-960e-36047f2aa2df,2020-08-26 12:46:47
安岳县,工业用地,安岳县工业园,工业用地,畜牧业,5.073005,挂牌出让,50,914.0000,下限:1.00上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ddfef144-cd23-405b-92af-12e9168e7dc6,2020-08-26 12:46:50
罗江县,四川汉诚置业有限公司德阳市罗江区分公司项目,万安天台湖片区、108国道北侧71号地块,其他普通商品住房用地,房地产业,2.992000,拍卖出让,70,7315.4400,下限:1.00上限:2.20,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e2c68c2a-4d48-4f99-8504-f27803154ced,2020-08-26 12:46:52
金堂县,成都市中仁投资有限公司金堂燃气分公司,金堂县竹篙镇金堂大道西侧，竹广路北侧,其他商服用地,燃气生产和供应业,0.266525,挂牌出让,23,124.0000,下限:0.00上限:1.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e76acdb1-fedd-4c27-933c-89009e6dc81d,2020-08-26 12:46:55
威远县,无花果资源精深加工,威远县镇西镇正荣村10组,工业用地,农副食品加工业,3.692381,挂牌出让,50,664.6320,下限:1.00上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fb418eb0-8af5-4421-a43a-392b98e1d11e,2020-08-26 12:46:58
安岳县,商住楼,兴隆镇老林村3组,中低价位、中小套型普通商品住房用地,房地产业,0.116688,拍卖出让,40、70,190.0000,下限:1.00上限:3.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fbd01d12-76c4-40cd-abf8-9f4008998bc4,2020-08-26 12:47:00
合江县,临港工投商服,合江镇临港工业园区（张湾）,其他商服用地,其他服务业,2.070729,挂牌出让,40,1304.5200,下限:0.00上限:3.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bd5bd76e-c764-4a9d-a235-e3451a5f1ab6,2020-08-26 12:47:03
合江县,凯盛建材厂,合江镇会青山村7社,工业用地,零售业,0.666390,挂牌出让,50,199.9180,下限:1.00上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=03cb6bfc-6289-44e1-958b-9891d4b84c8e,2020-08-26 12:47:05
合江县,丰源物流,合江镇魏家祠村6社（合榕路旁）,工业用地,装卸搬运和其他运输服务业,1.462040,挂牌出让,50,372.8202,下限:1.00上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6677da0d-e1fe-42ba-adcf-e259b51656f9,2020-08-26 12:47:08
广安区,官盛新区A01-11-2号,广安区官盛新区,其他普通商品住房用地,房地产业,4.326400,拍卖出让,70,27100.0000,下限:1.00上限:2.20,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6b8aa530-e513-4591-a828-e2c9766fc86f,2020-08-26 12:47:10
仁寿县,四川省仁寿县联营汽车站有限公司,天府仁寿大道以东,街巷用地,其它,4.607604,挂牌出让,50,970.0000,下限:0.00上限:1.10,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=70986d7b-87b0-4e3f-ae7b-8983de60e3db,2020-08-26 12:47:12
崇州市,全友家私有限公司,崇州市崇阳街道王殿村2、3、5、15组,工业用地,家具制造业,6.097166,挂牌出让,50,1646.2350,下限:1.30上限:0.00,2018年06月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ed67454e-df85-45ef-b846-d5f853afe154,2020-08-26 12:47:15
广元市本级,国有建设用地使用权挂牌出让,广元经济技术开发区盘龙镇上石村2、4、5组（G108改线陵江至宝轮段道路东南侧）,工业用地,石油加工、炼焦及核燃料加工业,3.163357,挂牌出让,50,456.0000,下限:0.50上限:0.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=03108a90-d529-4033-b616-751bc7df55f5,2020-08-26 12:47:18
广元市本级,国有建设用地使用权挂牌出让,广元经济技术开发区袁家坝办事处医药园,工业用地,房地产业,2.847790,挂牌出让,50,411.0000,下限:1.00上限:0.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=088e730b-7230-48b1-bcbe-62a9e0db5b12,2020-08-26 12:47:20
蓬溪县,房地产开发,金桥新区,中低价位、中小套型普通商品住房用地,房地产业,2.666704,拍卖出让,70,10800.0000,下限:1.00上限:2.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=095e1dec-57ea-4987-aee5-e36e27af4858,2020-08-26 12:47:23
广元市本级,国有建设用地使用权挂牌出让,广元经济技术开发区石龙办事处石龙村二组,工业用地,其它,1.850802,挂牌出让,50,267.0000,下限:1.00上限:0.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=17ff2f48-4dd5-445a-9df3-38d47579d5ad,2020-08-26 12:47:25
安居区,遂宁市宸安投资有限公司,安居区安居大道西段，行政服务中心西侧。,工业用地,通用设备制造业,7.793746,挂牌出让,50,748.1990,下限:0.70上限:0.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5d32b39a-6ac0-4979-bdc4-f057896fbed1,2020-08-26 12:47:28
屏山县,商住项目,屏山县A07地块,中低价位、中小套型普通商品住房用地,房地产业,0.307100,拍卖出让,70,825.0000,下限:1.00上限:4.50,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7d785fc4-524e-4ba7-96b8-c73399aef943,2020-08-26 12:47:31
安居区,遂宁锦丽纺织有限公司,安居大道东段（H-01-02-02地块）,工业用地,纺织服装、鞋、帽制造业,0.310538,挂牌出让,50,29.8118,下限:1.00上限:0.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8b5cae44-aa1b-4080-be90-b6e3aeb59f1e,2020-08-26 12:47:33
洪雅县,洪雅县天宇旅游开发投资有限公司,瓦屋山镇永盛村2、3组,其他普通商品住房用地,房地产业,1.922650,拍卖出让,70,16400.0000,下限:1.00上限:1.50,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=965f15a4-fd18-4f49-8d88-08dc617208d7,2020-08-26 12:47:36
洪雅县,洪雅县总岗山加油站,汉王乡建设村4组,其他商服用地,其他服务业,0.075121,拍卖出让,40,32.0000,下限:0.00上限:0.50,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c08e4370-0a9c-4673-9dcc-86d6c1ffec28,2020-08-26 12:47:38
安居区,四川亿利汽车零部件有限公司,安东大道南段（C-03-14a地块）,工业用地,食品制造业,3.180617,挂牌出让,2,12.2136,下限:0.70上限:0.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cd5f2e8d-7513-4eb5-81a4-96be71ecd4f7,2020-08-26 12:47:41
宁南县,宁南县2017金沙新苑,金沙大道北沿段与惠风路南段交汇处,其他普通商品住房用地,房地产业,3.099563,拍卖出让,70,9800.0000,下限:2.00上限:3.50,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d5654bd3-f170-4e42-8575-e191a5d7a520,2020-08-26 12:47:43
威远县,环保型多层实木板新材料项目,威远县严陵镇凤凰大道东段,工业用地,木材加工及木、竹、藤、棕、草制品业,6.679617,挂牌出让,50,1202.3300,下限:0.80上限:0.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=dead4708-4b17-4721-bf63-05c51711d74e,2020-08-26 12:47:46
安居区,四川丰科汽车部件有限公司,安东大道南段,工业用地,通用设备制造业,2.300090,挂牌出让,50,220.8083,下限:0.70上限:0.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e41f5f77-597c-4b7f-80b3-048820b7b917,2020-08-26 12:47:48
绵阳市本级,四川金福宏顺物流有限公司,涪城区新皂镇石梯子村、皂角铺社区（B宗）,仓储用地,仓储业,9.491984,挂牌出让,50,4949.6360,下限:1.00上限:3.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=eac91472-db91-41ba-b853-621b98c9c7a1,2020-08-26 12:47:51
洪雅县,四川洪雅县幺麻子食品有限公司,止戈镇五龙村,其他商服用地,餐饮业,1.795494,拍卖出让,40,915.0000,下限:0.00上限:1.20,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fa53015c-71f0-4652-8598-0a69c52b70d3,2020-08-26 12:47:54
江阳区,城镇住宅,泸州国家高新区江南科技产业园,其他普通商品住房用地,房地产业,6.348100,拍卖出让,住宅70、商服40,40469.1375,下限:1.00上限:3.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2f78e2d2-2005-4de5-9757-21f38a7acac5,2020-08-26 12:47:56
安居区,遂宁天齐锂业有限公司,安居区安居大道西段，行政服务中心西侧。,工业用地,化学原料及化学制品制造业,15.671916,挂牌出让,50,1504.5030,下限:0.60上限:0.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a2d48ee4-1733-40df-bf9b-2817581e5e3a,2020-08-26 12:47:59
江阳区,城镇住宅,泸州国家高新区江南科技产业园,其他普通商品住房用地,房地产业,4.432600,拍卖出让,住宅70、商服40,17819.0520,下限:1.00上限:3.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bcf69cfe-618c-4215-9a91-77a50ee3bedf,2020-08-26 12:48:02
梓潼县,房地产开发,文昌镇城郊村,其他普通商品住房用地,房地产业,4.875570,拍卖出让,70,9458.6058,下限:1.00上限:1.80,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=02e06f7c-7f81-40b1-aefe-ca9b00ed4524,2020-08-26 12:48:04
绵阳市本级,通富弘业有限责任公司,涪城区新皂镇石梯子村,仓储用地,仓储业,4.274274,挂牌出让,50,2677.9512,下限:1.00上限:3.00,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=37d3a2ce-510b-40de-9975-4f7f78142f0e,2020-08-26 12:48:06
峨眉山市,成都市常鑫房地产开发有限公司,峨眉山市绥山镇符汶村3、4、6组,中低价位、中小套型普通商品住房用地,房地产业,4.012340,拍卖出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40年;,24200.0000,下限:1.00上限:2.30,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5d57c617-fce7-4f60-b53a-22457889eb41,2020-08-26 12:48:09
洪雅县,洪雅阿明房地产开发有限公司,柳江镇红星村,其他普通商品住房用地,房地产业,1.399836,拍卖出让,70,2050.0000,下限:1.00上限:1.50,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9ea4a4a2-581e-48f5-809f-2e2df708ce9c,2020-08-26 12:48:11
洪雅县,洪雅县农村信用合作联社,汉王乡建设村3组,其他商服用地,银行业,0.076444,拍卖出让,40,48.0000,下限:0.00上限:1.60,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ce001420-aeec-4382-ad2c-2ad1f4cf2e83,2020-08-26 12:48:14
