行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
南充市本级,南充市东城置业有限公司用地,高坪区青松片区Aa-1-1号地块,其他普通商品住房用地,房地产业,6.616700,拍卖出让,70,10917.5550,下限:1.00上限:1.01,2017年01月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ad56bc95-e7bd-40cb-bdfa-7d9d3de1b225,2020-08-25 18:54:59
高县,高县庆符镇新城幼儿园,庆符镇石门大道西段南侧,科教用地,教育业,0.600000,挂牌出让,50,612.0000,下限:1.00上限:1.20,2017年01月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=af7e2001-fdba-48c1-b9ef-8428ab66cfd5,2020-08-25 18:55:02
蒲江县,成都青木文化创意有限公司,蒲江县甘溪镇明月村,其他商服用地,商务服务业,0.272532,挂牌出让,40,85.8480,下限:0.00上限:0.40,2017年01月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c9ac07b7-eade-4bbf-ab5f-a47fedd18e37,2020-08-25 18:55:04
宣汉县,商住综合楼,毛坝镇滨江路,中低价位、中小套型普通商品住房用地,房地产业,0.464000,拍卖出让,70,153.7600,下限:1.00上限:4.00,2017年01月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f2f7a64e-d483-4881-900e-b67c8bc167bb,2020-08-25 18:55:07
蒲江县,成都鹿熙文化旅游开发有限公司,蒲江县甘溪镇明月村,其他商服用地,商务服务业,0.423164,挂牌出让,40,133.2975,下限:0.00上限:0.40,2017年01月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f6dad0f0-d531-4d06-9515-55fd6fc9a2dd,2020-08-25 18:55:09
蒲江县,成都善本文化创意有限公司,蒲江县甘溪镇明月村,其他商服用地,商务服务业,0.599290,挂牌出让,40,188.7774,下限:0.00上限:0.40,2017年01月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f8006512-cbc4-4c23-b6c3-89b6a36fc28c,2020-08-25 18:55:12
南充市本级,南充市东城置业有限公司用地,高坪区青松片区Am-1号地块,其他普通商品住房用地,房地产业,8.177300,拍卖出让,70,13615.2045,下限:1.00上限:1.20,2017年01月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fe96e216-7ed3-47b4-8fe2-40c4f957a7ea,2020-08-25 18:55:14
岳池县,县城YCG-2016-18号教学及商业用地·四川知恩行教育管理有限公司,县城区站前景观大道以西与丝绸路延伸段以南交叉处（详见用地勘测定界图）,科教用地,教育业,2.345700,挂牌出让,科教用地50年;其他商服用地40年;,1730.0000,下限:0.00上限:0.80,2017年01月22日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=08936ca9-7f0e-4fa3-94f3-a3158a148e8e,2020-08-25 18:55:17
岳池县,县城YCG-2016-20号地·四川省烟草公司广安市公司,岳池县广岳大道以南与花田路以东交叉处（详见用地勘测定界图）,其他商服用地,商务服务业,0.544900,挂牌出让,40,490.0000,下限:0.00上限:1.20,2017年01月22日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3dca882b-b1ac-4b5b-a653-c766112e51dc,2020-08-25 18:55:19
岳池县,县城YCG-2016-21号地·四川省岳池爱众电力有限公司,岳池县广岳大道以南与站前景观大道以西交叉处（详见用地勘测定界图）,其他商服用地,商务服务业,1.670700,挂牌出让,40,1500.0000,下限:0.00上限:1.20,2017年01月22日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9dbeddb3-787c-4d7d-990c-053346b90061,2020-08-25 18:55:22
江阳区,泸州老窖智能化灌装储存技改项目,泸州市江阳区黄舣镇,工业用地,饮料制造业,44.950000,挂牌出让,50,25621.5000,下限:1.00上限:2.00,2017年01月22日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f9588426-6c0f-4038-82b2-706e49f4e7ea,2020-08-25 18:55:24
江油市,商业用地,江油市太平镇合江村,其他商服用地,商务服务业,31.719900,拍卖出让,40,35205.1392,下限:0.00上限:1.00,2017年01月22日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ee876a4d-3c31-4f4c-97d2-46625b9456bd,2020-08-25 18:55:27
蒲江县,成都乡香呆月置业开发有限公司,蒲江县甘溪镇明月村,其他商服用地,商务服务业,0.321535,挂牌出让,40,101.2830,下限:0.00上限:0.40,2017年01月22日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=13b978a6-46d4-4a7d-9ddd-2133300080f1,2020-08-25 18:55:30
蒲江县,成都乡香音月置业开发有限公司,蒲江县甘溪镇明月村,其他商服用地,商务服务业,0.526032,挂牌出让,40,165.7005,下限:0.00上限:0.40,2017年01月22日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2abea0c0-c8cd-40c9-9dde-dad2b2d6557d,2020-08-25 18:55:32
蒲江县,成都乡香明月置业开发有限公司,蒲江县甘溪镇明月村,其他商服用地,商务服务业,0.863967,挂牌出让,40,272.1495,下限:0.00上限:0.40,2017年01月22日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c83bbd43-dcfd-432a-af63-b2f7fe05de2a,2020-08-25 18:55:35
西昌市,西昌永兴贸易有限责任公司农产品交易中心,安宁镇康宁村,批发零售用地,批发和零售业,0.927770,挂牌出让,40,856.0000,下限:1.00上限:2.00,2017年01月20日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0e3c046e-22e6-4c18-b12f-4d5f91ff4e72,2020-08-25 18:55:38
自贡市本级,东部新城基础设施教育项目地块,东部新城基础设施教育项目地块,科教用地,教育业,20.009347,挂牌出让,50,6903.2247,下限:0.00上限:1.20,2017年01月20日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0e8c3c30-bc1c-4b63-8079-0f09b2db1686,2020-08-25 18:55:42
威远县,七星椒加油站,威远县严陵镇东风村,批发零售用地,批发业,0.334880,挂牌出让,40,1582.3080,下限:0.00上限:0.30,2017年01月20日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=260ba7dc-9947-403c-91f7-0f5499355e4e,2020-08-25 18:55:44
安县,A级生猪定点屠宰及食品加工项目,安州区花荄镇前进纵二路东侧,工业用地,农副食品加工业,0.753605,挂牌出让,50,135.6500,下限:1.00上限:0.00,2017年01月20日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4023ccfc-546d-4b1b-9118-2aad59f234a8,2020-08-25 18:55:47
雷波县,关于对西昌鑫森置业有限责任公司受让国有建设用地使用权申请的批复,锦城镇城北村、城南村、金沙镇三堰村、南塘村,廉租住房用地,房地产业,1.686869,拍卖出让,70,2120.0000,下限:1.00上限:3.00,2017年01月20日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=91d112af-a58d-4188-852f-45cfb2ce254e,2020-08-25 18:55:49
西昌市,西昌成铁华晟置业有限公司旅馆用地,西郊乡尤家屯村和海滨村,住宿餐饮用地,住宿业,14.129692,挂牌出让,40,56200.0000,下限:上限:0.75,2017年01月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ea5b6228-7cb2-486d-b0ce-8261dfc22ee2,2020-08-25 18:55:52
营山县,房地产,县城实验幼儿园分园西侧、县中医院西南侧,其他普通商品住房用地,房地产业,4.666667,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,12600.0000,下限:1.00上限:2.20,2017年01月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f36ab395-5752-45c8-a554-8decf7d12b3b,2020-08-25 18:55:54
仁寿县,四川成信天府教育投资有限公司,天府新区仁寿视高园区内,科教用地,其它,4.799676,挂牌出让,50,881.0000,下限:0.00上限:1.20,2017年01月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4d0b8505-6524-4326-8fbe-057089015bb8,2020-08-25 18:55:57
崇州市,成都陇海三郎旅游资源开发有限公司,崇州市三郎镇（重庆路南侧，黄泥沟北侧）,其他普通商品住房用地,房地产业,3.574061,拍卖出让,住宅70,1929.9924,下限:1.00上限:1.20,2017年01月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=eb4c6c90-fe93-4ed6-b711-853fb257357f,2020-08-25 18:55:59
安岳县,商住用地,林凤镇李家坝,其他普通商品住房用地,房地产业,0.021000,拍卖出让,40、70,41.0000,下限:1.00上限:5.00,2017年01月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f7f89a8b-6ccc-4c49-8fd9-5032b3224c2c,2020-08-25 18:56:02
达县,商住楼,达川三里坪人文生态区,其他普通商品住房用地,房地产业,4.132037,拍卖出让,70,28200.9000,下限:1.00上限:2.40,2017年01月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=00b96a31-3219-4320-a157-0bccfcb97015,2020-08-25 18:56:05
安岳县,商服用地,安岳大道北段,其他商服用地,住宿业,1.698111,拍卖出让,40,4000.0000,下限:1.00上限:2.00,2017年01月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=588f43e1-42ec-494d-9419-853167366419,2020-08-25 18:56:08
成都市本级,成都天投地产开发有限公司、成都天府新区投资集团有限公司,成都市天府新区兴隆街道三根松村二、三、五组（成都科学城范围内，绵州路西侧、海口路北侧）,其他普通商品住房用地,房地产业,7.235880,拍卖出让,70,21071.9070,下限:1.00上限:2.30,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=02d622e8-d4ec-495d-b1a0-4bd47660da20,2020-08-25 18:56:11
成都市本级,成都天投地产开发有限公司、成都天府新区投资集团有限公司,成都市天府新区兴隆街道跑马埂村一组、宝塘村二组，煎茶街道青松村一组,其他普通商品住房用地,房地产业,9.001785,拍卖出让,70,19386.4590,下限:1.00上限:3.50,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=08984123-6472-4f4b-861c-1d317b04caa8,2020-08-25 18:56:13
高县,何梦旭、陈晓兰、何洪定,庆符镇石门小区五街北侧,中低价位、中小套型普通商品住房用地,房地产业,0.055269,拍卖出让,70,145.3575,下限:1.00上限:5.20,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=172b7984-35fe-45f1-9a45-b66fd7b400eb,2020-08-25 18:56:16
成都市本级,成都天投地产开发有限公司、成都天府新区投资集团有限公司,成都市天府新区煎茶街道五里村六组（成都科学城范围内，天府大道东侧、科学城中路北侧）,其他普通商品住房用地,房地产业,10.343913,拍卖出让,70,17066.1870,下限:1.00上限:4.00,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1fbb1186-e068-417b-aaa9-64223b3565e7,2020-08-25 18:56:18
成都市本级,成都天投地产开发有限公司、成都天府新区投资集团有限公司,成都市天府新区兴隆街道跑马埂村一组、宝塘村二组，煎茶街道青松村一组（成都科学城范围内，科学城中路北侧、环湖路南侧）,其他普通商品住房用地,房地产业,15.607209,拍卖出让,70,46512.5490,下限:1.00上限:2.40,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=38f898ba-f773-4b87-b5a4-6befc917d451,2020-08-25 18:56:21
隆昌县,隆地挂（2016）13号,山川镇和平村1、10社,工业用地,其他服务业,2.153501,挂牌出让,50,180.9300,下限:1.00上限:0.00,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4f83bad0-f17d-418a-a5f9-9ab2baad9795,2020-08-25 18:56:24
成都市本级,成都天投地产开发有限公司、成都天府新区投资集团有限公司,成都市天府新区正兴街道凉风顶村三、四组，兴隆街道宝塘村六组（成都科学城范围内，环湖路北侧、科学城北路南侧）,其他普通商品住房用地,房地产业,6.361165,拍卖出让,0,12789.4410,下限:1.00上限:2.80,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6568cf9e-b17f-40f0-a739-8615948a4970,2020-08-25 18:56:27
成都市本级,成都天投地产开发有限公司、成都天府新区投资集团有限公司,成都市天府新区兴隆街道宝塘村三组，煎茶街道五里村五组（成都科学城范围内，天府大道东侧、环湖路西侧）,其他商服用地,房地产业,10.929762,拍卖出让,40,29145.8250,下限:1.00上限:5.50,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7e39e210-7010-4330-9c95-25a5711aac8e,2020-08-25 18:56:29
成都市本级,成都天投地产开发有限公司、成都天府新区投资集团有限公司,成都市天府新区煎茶街道青松村一组、五里村七组,其他普通商品住房用地,房地产业,15.618644,拍卖出让,70,40933.5120,下限:1.00上限:3.50,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=98db583e-82e6-44d7-8e96-f82855d401bb,2020-08-25 18:56:31
成都市本级,成都天投地产开发有限公司、成都天府新区投资集团有限公司,成都市天府新区兴隆街道保水村五、七组（成都科学城范围内，梓州大道西侧、科学城北路北侧）,其他普通商品住房用地,房地产业,10.786750,拍卖出让,70,22245.7050,下限:1.00上限:3.50,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a0ec2377-8dde-449c-b687-3851fbb73d39,2020-08-25 18:56:34
成都市本级,成都天投地产开发有限公司、成都天府新区投资集团有限公司,成都市天府新区煎茶街道五里村五组（成都科学城范围内，天府大道西侧、鹿溪河东侧）,其他普通商品住房用地,房地产业,11.014247,拍卖出让,70,33294.3480,下限:1.00上限:3.00,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bf0f4d04-4a87-4148-a086-5f785d555e5d,2020-08-25 18:56:37
江阳区,汽车销售,泸州国家高新区江南科技产业园,批发零售用地,批发和零售业,0.666800,挂牌出让,40,1900.3800,下限:0.00上限:2.00,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c313418f-8ee8-4d87-8d81-993860491d69,2020-08-25 18:56:40
高县,何夕强,庆符镇石门小区五街北侧,中低价位、中小套型普通商品住房用地,房地产业,0.043238,拍卖出让,70,86.9084,下限:1.00上限:5.32,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e779dce1-7c92-4afe-b08b-f60eaa3ead3e,2020-08-25 18:56:42
泸定县,孙家沟停车场,泸定县孙家沟，县公安局南侧,其他商服用地,其他服务业,0.098100,拍卖出让,40,220.0000,下限:0.00上限:0.00,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ce838ae3-40bd-480a-87e8-21ca7ea7c23c,2020-08-25 18:56:45
高县,何夕强,庆符镇西区石门小区四街南侧,中低价位、中小套型普通商品住房用地,房地产业,0.020629,拍卖出让,70,40.2266,下限:1.00上限:5.32,2017年01月17日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d3fce87b-b420-47fe-ac23-f332f2a26918,2020-08-25 18:56:48
康定县,康定市炉城镇榆林新城E08-1-3,康定市炉城镇榆林新城,其他普通商品住房用地,房地产业,0.129960,拍卖出让,70,134.0900,下限:2.00上限:2.00,2017年01月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1f12d33a-16d4-41d1-b24d-84796158b19a,2020-08-25 18:56:50
富顺县,自贡锋锐绿碳化硅生产线建设项目,自贡晨光科技园区滨河路以南、办证大厅以西临河地块,工业用地,化学原料及化学制品制造业,1.015700,挂牌出让,50,290.0000,下限:1.00上限:0.00,2017年01月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=86be67eb-83d8-4bb1-8e94-216d0e0d78c8,2020-08-25 18:56:53
富顺县,三和4S扩建,富世镇釜江大道以北、安和变电站以东、星河国际以南,其他商服用地,零售业,0.628700,挂牌出让,40,1200.0000,下限:1.00上限:2.00,2017年01月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8c841fbb-be77-41e7-85e6-a21652a2ce48,2020-08-25 18:56:56
绵竹市,1000万羽/肉鸡养殖销售平台建设项目,江苏工业园昆山路南侧、泰州路东侧,工业用地,农业,0.488204,挂牌出让,50,58.5600,下限:0.70上限:0.00,2017年01月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9a930587-06b5-4009-922e-fa7d039ca7ea,2020-08-25 18:56:58
富顺县,新建电杆生产线（电力铁塔）,自贡晨光科技园区钟秀长街以南、滨河路以东地块,工业用地,通用设备制造业,1.318500,挂牌出让,50,371.0000,下限:1.00上限:0.00,2017年01月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a2064d30-c42a-4dcd-88fa-3ca7a9fafdc2,2020-08-25 18:57:01
宣汉县,农副产品交易中心,胡家镇冯家坝,其他商服用地,农、林、牧、渔服务业,1.306270,挂牌出让,40,800.5758,下限:0.00上限:1.90,2017年01月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=93978206-4924-4e61-98c7-16c1c3866e38,2020-08-25 18:57:05
绵阳市本级,商品混凝土生产,石马镇解放村1社,工业用地,房屋和土木工程业,1.162436,挂牌出让,50,271.3606,下限:1.00上限:,2017年01月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=123c2807-2295-4bfb-9a20-f3f9cc6327af,2020-08-25 18:57:07
蓬安县,2016年2号地块挂牌出让,相如镇东大街旁（碧桂园南侧）,住宿餐饮用地,商务服务业,3.353011,挂牌出让,40,2343.7470,下限:1.00上限:1.20,2017年01月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1eca875f-3eb7-45b5-a780-d59757d36c14,2020-08-25 18:57:10
巴中市本级,石墨三期,四川巴中经济开发区兴文街道文丛村（I6-06-05）,工业用地,其它,4.333416,挂牌出让,50,425.0000,下限:1.00上限:0.00,2017年01月16日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=82134714-26a1-452e-b01c-1df4064def6b,2020-08-25 18:57:12
广安市本级,作为循环经济技术研发中心及孵化器项目用地,奎阁临港片区,商务金融用地,研究与试验发展,3.368400,挂牌出让,40,3536.8200,下限:0.00上限:1.80,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1e74aa30-5fff-4771-9ac8-3398517fc184,2020-08-25 18:57:15
自贡市本级,自流井区中小企业园,贡舒片区F1-04地块,工业用地,通用设备制造业,11.718693,挂牌出让,50,2285.1451,下限:0.70上限:0.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6fbfb026-a49c-445b-9ccb-7d7f3d5bcd24,2020-08-25 18:57:17
成都市本级,成都联东天府实业有限公司,天府新区新兴街道油坊村九组,工业用地,汽车制造,4.093372,挂牌出让,50,982.4096,下限:1.00上限:3.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7a7946d4-3e60-4940-bcdb-8b8a49af8e1d,2020-08-25 18:57:20
双流县,深圳安创投资管理有限公司；中铁房地产集团西南有限公司,双流区协和街道长顺村2、3、6组，清河村9组,其他普通商品住房用地,房屋和土木工程业,5.254130,拍卖出让,70,140285.3600,下限:1.00上限:3.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7d92e481-59eb-4cde-852d-e4b9fd8bd12b,2020-08-25 18:57:23
绵阳市本级,市场用地,涪城区龙门镇,批发零售用地,批发业,8.087619,挂牌出让,40,5169.3992,下限:1.00上限:2.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8dea1981-1ebd-40db-b3ec-c3c92e3e8bb3,2020-08-25 18:57:25
双流县,深圳安创投资管理有限公司；中铁房地产集团西南有限公司,双流区协和街道长顺村2、3、6组,其他普通商品住房用地,房屋和土木工程业,6.754510,拍卖出让,70,181359.3990,下限:1.00上限:0.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a69b5cdf-243e-4da5-9257-d033db06a862,2020-08-25 18:57:28
井研县,井研县诚信物流有限责任公司物流中心项目,井研县研城镇城西街,仓储用地,仓储业,0.416782,挂牌出让,50,93.7500,下限:1.00上限:1.50,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a871e28f-f52e-4b0f-b26c-1f4b9d8f446c,2020-08-25 18:57:30
开江县,年产4.5万吨麦芽糖浆,任市镇粮站,工业用地,食品制造业,2.516004,挂牌出让,50,857.0000,下限:0.80上限:0.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c1533646-730b-464f-a7e3-59b073c4ab08,2020-08-25 18:57:33
宣汉县,不溶性硫磺,宣汉县土主镇庙潭村（普光工业园区）,工业用地,化学原料及化学制品制造业,6.844800,挂牌出让,50,1848.0960,下限:0.60上限:0.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c90bd682-9538-474d-b66e-2e4936ca3948,2020-08-25 18:57:36
双流县,深圳安创投资管理有限公司；中铁房地产集团西南有限公司,双流区协和街道长顺村2、6组,其他普通商品住房用地,房屋和土木工程业,7.838343,拍卖出让,70,210459.4290,下限:1.00上限:3.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f7ef5f37-9fc2-4c69-a560-7ac5b89a5513,2020-08-25 18:57:39
三台县,公开拍卖,北坝镇耀森路,其他普通商品住房用地,住宿业,1.023330,拍卖出让,70,2225.7400,下限:1.00上限:2.50,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4bc9c9fe-8771-41e7-b005-89b400dc6159,2020-08-25 18:57:41
康定县,炉城镇东关环山路E08-1-3号地块,康定市炉城镇东关环山路,其他普通商品住房用地,房地产业,0.295179,拍卖出让,批发零售用地40年;其他普通商品住房用地70年;,539.0000,下限:2.00上限:2.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c3d0a26d-1933-48ee-8f76-ba90f7f352c4,2020-08-25 18:57:44
合江县,玖合陶瓷,虎头镇甘雨村3社,工业用地,其它,2.917247,挂牌出让,50,437.6000,下限:1.00上限:0.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=58faed04-8279-4501-9588-6afd5a2fa905,2020-08-25 18:57:47
新都区,成都新图新材料股份有限公司,新都区泰兴镇瓦窑村4、5、6、8组,工业用地,印刷业和记录媒体的复制,2.546154,挂牌出让,50,611.0768,下限:1.00上限:3.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=88084159-5de0-49cb-ab67-e75dab4d3b1b,2020-08-25 18:57:49
江油市,商服(市场用地）,纪念碑街西段南侧、乾元路东侧,批发零售用地,批发和零售业,1.393603,挂牌出让,40,2090.3900,下限:0.00上限:1.50,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c5343d9e-4b6f-4f36-a71e-8ed2061897f0,2020-08-25 18:57:52
新都区,成都盛丰邦瑞投资有限公司,新都区石板滩镇马家村6、8、9、11组,工业用地,租赁业,1.175887,挂牌出让,50,282.2080,下限:1.00上限:3.00,2017年01月13日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=de2ed71d-2c85-47dc-a81c-02289791a017,2020-08-25 18:57:55
富顺县,五金机电市场（一期）,富世镇釜江大道以南、二环路以西、光明路以北,其他商服用地,商务服务业,1.131600,挂牌出让,40,2460.0000,下限:1.00上限:2.00,2017年01月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=44169c34-da97-430a-b70b-d53790edd24e,2020-08-25 18:57:59
