行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
岳池县,经开区YCG-2019-8号·四川慕华电力机具有限公司,岳池经济技术开发区光彩路中段南侧与平安路东侧交叉处,工业用地,其它,1.340134,挂牌出让,50,112.5600,下限:0.70上限:,2020年02月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=71b62982-487d-410b-848a-f445dd7357c2,2020-08-26 15:06:17
宜宾市本级,二类工业用地,翠屏区象鼻物流园区控规L02—03、K03—02地块,工业用地,砖瓦、石材及其他建筑材料制造,11.698800,挂牌出让,30,1965.3984,下限:0.80上限:1.80,2020年02月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=df4ed30c-d19d-401f-b49e-2e66319afde9,2020-08-26 15:06:19
成都市本级,武侯区新马路拍卖商住用地,武侯区新马路1号、长益路4号、18号、80号,城镇住宅用地,房地产业,7.442512,拍卖出让,城镇住宅用地70年;零售商业用地40年;,178714.4770,下限:1.00上限:3.56,2020年02月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e71c97b2-1a14-4178-a5b0-88f8b0f54192,2020-08-26 15:06:22
夹江县,乐山市温馨孝康养老服务有限公司,夹江县漹城街道城东社区5社,社会福利用地,卫生、社会保障和社会福利业,0.743255,挂牌出让,50,420.0000,下限:上限:2.00,2020年02月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5c295142-e329-4d6c-b159-0242af04550c,2020-08-26 15:06:24
资阳市本级,中国牙谷学术交流展览馆,创业大道南侧，黑水寺以北,文化设施用地,文化艺术业,9.924417,挂牌出让,50,5954.0000,下限:0.00上限:1.00,2020年02月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f0c0bf05-78b2-4be8-8b74-b51333afe3a6,2020-08-26 15:06:27
筠连县,房地产开发,筠连县城中华街,城镇住宅用地,房地产业,0.456791,拍卖出让,70,1500.0000,下限:1.00上限:1.60,2020年02月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=09b2593f-24f8-4043-b044-96daffec318e,2020-08-26 15:06:29
筠连县,房地产开发,筠连县城中华街,城镇住宅用地,房地产业,0.887085,拍卖出让,70,3500.0000,下限:1.00上限:4.50,2020年02月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2b66a965-3337-4474-953c-65772622af50,2020-08-26 15:06:32
德阳市本级,电站成套设备及配套产品生产线,市区浔湖路与甲子堰交会处西北角,工业用地,专用设备制造业,2.014000,挂牌出让,50,287.5992,下限:0.70上限:,2020年02月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b61e6ea5-a845-404e-8754-f49f55a60e58,2020-08-26 15:06:34
阆中市,114商住开发,阆中市江南街道昊天大道,城镇住宅用地,房地产业,6.221464,拍卖出让,70,8630.0000,下限:1.20上限:2.00,2020年02月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f8f12cc5-2548-4ebc-84f1-a6f88a6ca833,2020-08-26 15:06:37
旺苍县,旺苍县嘉川镇红旗坝201901地块,旺苍县嘉川镇石桥村（昝家沟）,公用设施用地,卫生,0.210900,挂牌出让,40,93.0000,下限:0.26上限:0.26,2020年02月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=009c5711-34e4-4f71-8667-a27cef9bab93,2020-08-26 15:06:39
郫县,团结3号,郫都区团结镇石堤村13、14社,教育用地,教育业,12.888623,挂牌出让,50,13726.3803,下限:0.50上限:3.00,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=25607646-b58e-4b51-8700-244126492174,2020-08-26 15:06:42
北川羌族自治县,新北川地热资源供水建设项目,永昌镇12-3号地块,公用设施用地,水的生产和供应业,0.642772,挂牌出让,50,429.3700,下限:0.10上限:0.50,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=278c51f8-4f37-4eb0-b75f-7a8f6ac52f4e,2020-08-26 15:06:44
芦山县,四川卓雅纺织有限公司,芦山县产业集中区,工业用地,纺织服装、鞋、帽制造业,4.551891,挂牌出让,50,459.7400,下限:1.00上限:,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=34ad8ee0-0813-4254-827a-7580e86263de,2020-08-26 15:06:47
双流县,邻里中心A,双流区永安镇松柏村1组,其他商服用地,其他服务业,0.932981,挂牌出让,40,3228.1143,下限:上限:2.00,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3abc0454-3b7c-4d17-a13a-f99fcd2c6fba,2020-08-26 15:06:49
龙马潭区,高端装备配套件智能制造生产线迁建技改,鱼塘街道泸州港进港路南侧,工业用地,通用设备制造业,5.066200,挂牌出让,50,1823.8320,下限:1.00上限:2.20,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4052e409-0417-463c-a8e1-1c87824db79e,2020-08-26 15:06:52
龙马潭区,泸州临港PC构件生产基地项目,罗汉街道临港大道西侧,工业用地,其它,11.151600,挂牌出让,50,3930.9390,下限:1.00上限:2.20,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=524caff7-9556-4d38-8164-3c9888664f15,2020-08-26 15:06:54
成都市本级,成华区龙潭街道办高洪社区5、6、7组威灵社区3、12组,成华区龙潭街道办高洪社区5、6、7组威灵社区3、12组,工业用地,专用设备制造业,1.333331,挂牌出让,20,1199.9940,下限:1.00上限:3.00,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6fd2b4d1-3e8b-498e-a85d-0e5828a2a2f6,2020-08-26 15:06:57
芦山县,芦山县汉嘉实业有限公司,芦山县产业集中区,工业用地,商务服务业,12.733167,挂牌出让,50,1935.4400,下限:1.00上限:,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=941f9dfe-5b41-4d21-a78a-d0daba63a8f9,2020-08-26 15:06:59
芦山县,四川洪城纺织新材料有限公司,芦山县产业集中区,工业用地,纺织服装、鞋、帽制造业,1.518389,挂牌出让,50,153.3600,下限:1.00上限:,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9d86f4f9-11b0-4c01-9b5e-aa9c577f1072,2020-08-26 15:07:02
龙马潭区,泸县诺达建材有限公司水稳生产厂项目,鱼塘街道,工业用地,建筑装饰业,1.340700,挂牌出让,50,341.8785,下限:0.00上限:2.20,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b2f99a96-4980-4e00-a1a9-1b5b44fd63ea,2020-08-26 15:07:04
成都市本级,锦江区柳江街道办事处潘家沟三组、成龙街道办事处棬子树六组,锦江区柳江街道办事处潘家沟三组、成龙街道办事处棬子树六组,其他商服用地,房地产业,1.819434,挂牌出让,40,21833.2080,下限:上限:2.50,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bd85ea27-c78f-42af-95d5-44b83fc470c5,2020-08-26 15:07:07
东坡区,四川玫瑰园房地产开发有限公司,东坡湖南片区,零售商业用地,房地产业,2.343726,拍卖出让,40,6781.0000,下限:0.00上限:3.50,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=eed80d58-4b72-4bf3-a86b-a826ae2f6fc4,2020-08-26 15:07:10
成都市本级,武侯区高升桥路21号挂牌8.9969亩商服用地,武侯区高升桥路21号,零售商业用地,房地产业,0.599800,挂牌出让,40,29510.1600,下限:1.00上限:4.00,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f5dd92e4-ad87-4e3b-a772-00ff6054d017,2020-08-26 15:07:13
龙马潭区,气田废水处理站,龙马潭区泰安大桥西侧,公用设施用地,公共设施管理业,0.239300,挂牌出让,50,197.4225,下限:0.00上限:0.60,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f722ff15-a882-48b3-a184-2e65209f5e76,2020-08-26 15:07:15
芦山县,雅安宝合农业科技有限公司,芦山县现代生态农业示范园,工业用地,餐饮业,0.724335,挂牌出让,50,73.1600,下限:1.00上限:,2020年02月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fcb928d9-e009-4026-996e-4fac4e0e2d1b,2020-08-26 15:07:18
双流县,润兴生物菌剂研发生产基地项目,双流区永安镇凤凰村8、9组，公兴街道青云寺村4组,工业用地,医药制造业,1.917695,挂牌出让,20,641.4684,下限:1.50上限:3.00,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=007aaa62-dd9e-40f5-a9e9-cc906f091932,2020-08-26 15:07:21
旺苍县,旺苍县新桥片区法院北侧地块,旺苍县新桥片区法院北侧,城镇住宅用地,房地产业,1.585600,拍卖出让,批发市场用地40年;城镇住宅用地70年;,2333.0000,下限:2.41上限:2.53,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=18e4dd2a-72fa-410b-97e7-d7a0ef069479,2020-08-26 15:07:23
双流县,成都冠石科技有限公司,成都市双流区公兴街道青云寺村三组,工业用地,金属制品业,3.397789,挂牌出让,20,1136.5596,下限:1.00上限:3.00,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=22550d95-b47f-40e1-828d-67d039cd1337,2020-08-26 15:07:26
双流县,血脂康研发生产基地项目,双流区永安镇松柏村1组，公兴街道青云寺村4组,工业用地,医药制造业,8.903861,挂牌出让,20,2978.3412,下限:1.50上限:3.00,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=40c1df77-2b02-47f4-ab2c-36ebee870506,2020-08-26 15:07:28
双流县,加德纳航空科技有限公司,成都市双流区黄甲街道八角社区5组，一里坡社区5、6组,工业用地,通用设备制造业,14.869483,挂牌出让,50,7137.3536,下限:1.00上限:3.00,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6462a504-edf4-48ef-bfe9-1e4260f6cdeb,2020-08-26 15:07:31
成都市本级,成都德容置业有限公司,四川天府新区成都直管区万安街道开元村二、三组，高饭店村一、二组（青岛路东段南侧、通州路西侧）,城镇住宅用地,房地产业,12.158451,拍卖出让,70,159352.9200,下限:1.00上限:2.00,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7f74f739-2bb7-4b59-87dd-b599daa6254d,2020-08-26 15:07:34
双流县,成都国铁电气设备有限公司,成都市双流区公兴街道兰家沟社区八、九组,工业用地,专用设备制造业,13.339990,挂牌出让,50,6403.1968,下限:1.00上限:3.00,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8dda916e-80ab-4567-966c-87b257ad053c,2020-08-26 15:07:37
旺苍县,旺苍县凤凰市场片区棚户区改造项目（一期）,旺苍县西凤路104号,城镇住宅用地,房地产业,0.682200,拍卖出让,城镇住宅用地70年;零售商业用地40年;,3279.0000,下限:1.00上限:5.99,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ca47f062-e18b-41ee-860c-e0807b2aaabf,2020-08-26 15:07:40
旺苍县,四川省广运集团旺苍有限公司木门客运站,旺苍县木门镇规划区,交通服务场站用地,道路运输业,0.114273,挂牌出让,40,59.0000,下限:上限:1.50,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cd04beaa-8305-412a-ac9e-5aa5d85db284,2020-08-26 15:07:42
犍为县,四川怡润房地产开发有限公司,清溪镇筒车村5组,城镇住宅用地,房地产业,3.438800,拍卖出让,70,4600.0000,下限:1.00上限:2.00,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e76b6cbe-15a2-4e05-bb49-5d86c40ede67,2020-08-26 15:07:45
双流县,通威太阳能（成都）有限公司,成都市双流区黄甲街道八角村集体，五组，王家场村集体,工业用地,金属制品业,5.471881,挂牌出让,50,2626.5024,下限:1.00上限:3.00,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4965654b-5cf1-4e34-bb90-c9128fe52317,2020-08-26 15:07:48
双流县,成都创维电器有限公司,成都市双流区黄甲街道双华社区3组，西航港街道龙港社区3组,工业用地,通用设备制造业,13.991004,挂牌出让,20,4679.9917,下限:1.00上限:3.00,2020年02月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c61990da-2c19-40f9-b099-c8bb1fb3793d,2020-08-26 15:07:50
甘洛县,甘洛宇锋建筑工程有限公司,甘洛县河东新区,城镇住宅用地,房屋和土木工程业,0.575746,拍卖出让,城镇住宅用地70年;旅馆用地40年;零售商业用地40年;,1905.0000,下限:1.00上限:4.00,2020年02月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=111a6688-f9ac-4b6b-a5e2-825aaabcfc7a,2020-08-26 15:07:53
阆中市,赛城,阆中市河溪街道清河大道,旅馆用地,房地产业,0.931486,挂牌出让,40,1125.0000,下限:上限:1.80,2020年02月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4e6f1d3b-adef-4575-a837-dba5f3091c39,2020-08-26 15:07:56
新津县,四川新华金津教育投资有限公司,新津县普兴镇骑龙村六、九组,其他商服用地,教育业,3.332414,挂牌出让,40,3099.1444,下限:上限:2.00,2020年02月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=57b05a84-8d97-40e2-b019-d9c5ea3e1b1b,2020-08-26 15:07:58
阆中市,赛城,阆中市河溪街道清河大道,娱乐用地,房地产业,1.338372,挂牌出让,40,1275.0000,下限:上限:0.80,2020年02月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8d29f228-1ae2-468c-8594-6ae1af258279,2020-08-26 15:08:01
大邑县,房地产,大邑县晋原街道邑邛故道桃源大道交汇处,其他商服用地,商务服务业,0.978828,挂牌出让,40,3138.8236,下限:上限:1.50,2020年02月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bb876cba-2e54-49f8-a45f-7decfeb084e0,2020-08-26 15:08:03
乐山市本级,乐山高新区GXQ(G)-19-b号地块,乐山高新区总部经济区双林路北侧、龙溪路南侧,批发市场用地,批发业,0.875118,挂牌出让,40,340.0000,下限:上限:1.50,2020年02月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fbd5a98c-cb59-48d2-bd42-4856247107b3,2020-08-26 15:08:07
马边彝族自治县,四川德顺源食品股份有限公司二期项目,民建镇光明社区3组,工业用地,农副食品加工业,2.120526,挂牌出让,50,386.0000,下限:1.00上限:1.50,2020年02月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=02265e9f-0017-4cbc-9fc8-66d95c892ef6,2020-08-26 15:08:09
达州市本级,马房坝-金山片区ⅡF2-4-b地块,西外金山寺社区安置房旁,零售商业用地,零售业,0.509000,挂牌出让,40,2286.9700,下限:上限:1.66,2020年02月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2ca24695-8985-4066-8401-fe4bfbc43d16,2020-08-26 15:08:12
石棉县,商业综合体项目,石棉县新棉街道河北路,零售商业用地,餐饮业,0.715787,挂牌出让,40,702.0000,下限:上限:2.00,2020年02月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a698dffa-932b-40e3-b4dc-c5632a97ef47,2020-08-26 15:08:14
犍为县,杨尚洁地磅房,犍为县玉津镇互和村3、12组,其他商服用地,其他服务业,0.100000,挂牌出让,40,110.0000,下限:上限:1.50,2020年02月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=364fd080-95e5-4d9d-bd2b-47e0f19da50d,2020-08-26 15:08:17
高县,高县国有资产经营管理有限责任公司,庆符东区文体路南侧,其他商服用地,公共设施管理业,7.760900,挂牌出让,40,14054.9899,下限:0.00上限:2.00,2020年02月03日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1c514394-f3d9-4b54-8d6d-504d4b826ffc,2020-08-26 15:08:21
彭山县,成都环球融创文化旅游有限公司,江口街道,城镇住宅用地,房地产业,2.635244,拍卖出让,居住用地70年，商业用地40,10088.0000,下限:1.00上限:1.02,2020年02月03日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=491db9d8-4eee-4bdb-bbcf-115b660dafd5,2020-08-26 15:08:23
